5SXP_B	1GCQ_C
5SXP_B	4CC4_B
4C99_B	4C99_B
4C99_B	4C99_D
5OL4_A	5OL4_A
4PJ2_A	4PJ2_A
1WX1_B	1WX1_B
5AAM_J	5AAM_J
7TYV_C	7TYV_C
3RU8_X	3RU8_X
1WPB_G	1WPB_G
3OXP_A	3OXP_A
5F1B_C	5F1B_C
5F1B_C	5KWY_A
5JQ6_A	5JQ6_A
3GHD_A	3GHD_A
3UL4_A	3UL4_A
1WRD_A	1WRD_A
